21 14
10 93
82 1
3 975
16 36
33 8
154 1
2 1475
7 220
12 48
19 19
27 7
51 2
87 1
754 1
1 323
5 514
9 116
11 67
15 26
17 24
20 9
24 9
29 7
42 2
64 4
83 1
120 1
294 1
4674 1
4 705
6 311
8 170
13 36
18 15
22 12
25 5
28 7
32 4
38 6
47 4
55 2
69 1
86 1
91 1
125 1
180 1
365 1
1062 1
5242 1
14 30
23 12
26 6
30 3
35 1
39 5
43 3
49 1
52 3
61 1
65 3
71 1
118 1
134 1
174 1
240 1
407 1
1641 1
31 1
34 5
36 1
41 2
44 3
50 1
53 1
57 1
63 1
68 2
70 1
72 1
128 1
186 1
37 1
40 3
54 1
56 1
58 2
66 1
81 1
